228,4,time,val
189,0,6.756,-11.75472636
189,1,6.756,5.72900217
189,2,6.756,-19.13882808
189,3,6.756,-24.12786370
190,0,6.863,-11.75472636
190,1,6.863,5.72900217
190,2,6.863,-19.13882808
190,3,6.863,-24.12786370
191,0,6.969,-11.75472636
191,1,6.969,5.72900217
191,2,6.969,-19.13882808
191,3,6.969,-24.12786370
192,0,7.030,-11.75472636
192,1,7.030,5.72900217
192,2,7.030,-19.13882808
192,3,7.030,-24.12786370
193,0,7.091,-11.75472636
193,1,7.091,5.72900217
193,2,7.091,-19.13882808
193,3,7.091,-24.12786370
194,0,7.198,-11.75472636
194,1,7.198,5.72900217
194,2,7.198,-19.13882808
194,3,7.198,-24.12786370
195,0,7.305,-11.75472636
195,1,7.305,5.72900217
195,2,7.305,-19.13882808
195,3,7.305,-24.12786370
196,0,7.366,-11.75472636
196,1,7.366,5.72900217
196,2,7.366,-19.13882808
196,3,7.366,-24.12786370
197,0,7.426,-11.75472636
197,1,7.426,5.72900217
197,2,7.426,-19.13882808
197,3,7.426,-24.12786370
198,0,7.533,-11.75472636
198,1,7.533,5.72900217
198,2,7.533,-19.13882808
198,3,7.533,-24.12786370
199,0,7.640,-11.75472636
199,1,7.640,5.72900217
199,2,7.640,-19.13882808
199,3,7.640,-24.12786370
200,0,7.701,-11.75472636
200,1,7.701,5.72900217
200,2,7.701,-19.13882808
200,3,7.701,-24.12786370
201,0,7.762,-11.75472636
201,1,7.762,5.72900217
201,2,7.762,-19.13882808
201,3,7.762,-24.12786370
202,0,7.869,-11.75472636
202,1,7.869,5.72900217
202,2,7.869,-19.13882808
202,3,7.869,-24.12786370
203,0,7.975,-11.75472636
203,1,7.975,5.72900217
203,2,7.975,-19.13882808
203,3,7.975,-24.12786370
204,0,8.036,-11.75472636
204,1,8.036,5.72900217
204,2,8.036,-19.13882808
204,3,8.036,-24.12786370
205,0,8.097,-11.75472636
205,1,8.097,5.72900217
205,2,8.097,-19.13882808
205,3,8.097,-24.12786370
206,0,8.204,-11.75472636
206,1,8.204,5.72900217
206,2,8.204,-19.13882808
206,3,8.204,-24.12786370
207,0,8.311,-11.75472636
207,1,8.311,5.72900217
207,2,8.311,-19.13882808
207,3,8.311,-24.12786370
208,0,8.372,-11.75472636
208,1,8.372,5.72900217
208,2,8.372,-19.13882808
208,3,8.372,-24.12786370
209,0,8.432,-11.75472636
209,1,8.432,5.72900217
209,2,8.432,-19.13882808
209,3,8.432,-24.12786370
210,0,8.539,-11.75472636
210,1,8.539,5.72900217
210,2,8.539,-19.13882808
210,3,8.539,-24.12786370
211,0,8.646,-11.75472636
211,1,8.646,5.72900217
211,2,8.646,-19.13882808
211,3,8.646,-24.12786370
212,0,8.707,-11.75472636
212,1,8.707,5.72900217
212,2,8.707,-19.13882808
212,3,8.707,-24.12786370
213,0,8.768,-11.75472636
213,1,8.768,5.72900217
213,2,8.768,-19.13882808
213,3,8.768,-24.12786370
214,0,8.874,-11.75472636
214,1,8.874,5.72900217
214,2,8.874,-19.13882808
214,3,8.874,-24.12786370
215,0,8.981,-11.75472636
215,1,8.981,5.72900217
215,2,8.981,-19.13882808
215,3,8.981,-24.12786370
216,0,9.042,-11.75472636
216,1,9.042,5.72900217
216,2,9.042,-19.13882808
216,3,9.042,-24.12786370
217,0,9.103,-11.75472636
217,1,9.103,5.72900217
217,2,9.103,-19.13882808
217,3,9.103,-24.12786370
218,0,9.210,-11.75472636
218,1,9.210,5.72900217
218,2,9.210,-19.13882808
218,3,9.210,-24.12786370
219,0,9.317,-11.75472636
219,1,9.317,5.72900217
219,2,9.317,-19.13882808
219,3,9.317,-24.12786370
220,0,9.377,-11.75472636
220,1,9.377,5.72900217
220,2,9.377,-19.13882808
220,3,9.377,-24.12786370
221,0,9.438,-11.75472636
221,1,9.438,5.72900217
221,2,9.438,-19.13882808
221,3,9.438,-24.12786370
222,0,9.545,-11.75472636
222,1,9.545,5.72900217
222,2,9.545,-19.13882808
222,3,9.545,-24.12786370
223,0,9.652,-11.75472636
223,1,9.652,5.72900217
223,2,9.652,-19.13882808
223,3,9.652,-24.12786370
224,0,9.713,-11.75472636
224,1,9.713,5.72900217
224,2,9.713,-19.13882808
224,3,9.713,-24.12786370
225,0,9.774,-11.75472636
225,1,9.774,5.72900217
225,2,9.774,-19.13882808
225,3,9.774,-24.12786370
226,0,9.881,-11.75472636
226,1,9.881,5.72900217
226,2,9.881,-19.13882808
226,3,9.881,-24.12786370
227,0,10.000,-11.75472636
227,1,10.000,5.72900217
227,2,10.000,-19.13882808
227,3,10.000,-24.12786370
