228,4,time,val
53,0,2,0.009,-0.029
53,0,3,0.009,-0.001
53,1,0,0.009,0.049
53,1,1,0.009,5.729
53,1,2,0.009,0.001
53,1,3,0.009,0.000
53,2,0,0.009,-0.029
53,2,1,0.009,0.001
53,2,2,0.009,-19.277
53,2,3,0.009,0.818
53,3,0,0.009,-0.001
53,3,1,0.009,0.000
53,3,2,0.009,0.818
53,3,3,0.009,-23.990
54,0,0,0.010,-11.755
54,0,1,0.010,0.038
54,0,2,0.010,-0.027
54,0,3,0.010,-0.001
54,1,0,0.010,0.038
54,1,1,0.010,5.729
54,1,2,0.010,0.001
54,1,3,0.010,0.000
54,2,0,0.010,-0.027
54,2,1,0.010,0.001
54,2,2,0.010,-19.272
54,2,3,0.010,0.804
54,3,0,0.010,-0.001
54,3,1,0.010,0.000
54,3,2,0.010,0.804
54,3,3,0.010,-23.995
55,0,0,0.011,-11.755
55,0,1,0.011,0.029
55,0,2,0.011,-0.026
55,0,3,0.011,-0.001
55,1,0,0.011,0.029
55,1,1,0.011,5.729
55,1,2,0.011,0.000
55,1,3,0.011,0.000
55,2,0,0.011,-0.026
55,2,1,0.011,0.000
55,2,2,0.011,-19.267
55,2,3,0.011,0.790
55,3,0,0.011,-0.001
55,3,1,0.011,0.000
55,3,2,0.011,0.790
55,3,3,0.011,-23.999
56,0,0,0.012,-11.755
56,0,1,0.012,0.022
56,0,2,0.012,-0.025
56,0,3,0.012,-0.001
56,1,0,0.012,0.022
56,1,1,0.012,5.729
56,1,2,0.012,0.000
56,1,3,0.012,0.000
56,2,0,0.012,-0.025
56,2,1,0.012,0.000
56,2,2,0.012,-19.263
56,2,3,0.012,0.777
56,3,0,0.012,-0.001
56,3,1,0.012,0.000
56,3,2,0.012,0.777
56,3,3,0.012,-24.004
57,0,0,0.012,-11.755
57,0,1,0.012,0.017
57,0,2,0.012,-0.024
57,0,3,0.012,-0.001
57,1,0,0.012,0.017
57,1,1,0.012,5.729
57,1,2,0.012,0.000
57,1,3,0.012,0.000
57,2,0,0.012,-0.024
57,2,1,0.012,0.000
57,2,2,0.012,-19.258
57,2,3,0.012,0.763
57,3,0,0.012,-0.001
57,3,1,0.012,0.000
57,3,2,0.012,0.763
57,3,3,0.012,-24.008
58,0,0,0.013,-11.755
58,0,1,0.013,0.013
58,0,2,0.013,-0.023
58,0,3,0.013,-0.001
58,1,0,0.013,0.013
58,1,1,0.013,5.729
58,1,2,0.013,0.000
58,1,3,0.013,0.000
58,2,0,0.013,-0.023
58,2,1,0.013,0.000
58,2,2,0.013,-19.254
58,2,3,0.013,0.749
58,3,0,0.013,-0.001
58,3,1,0.013,0.000
58,3,2,0.013,0.749
58,3,3,0.013,-24.013
59,0,0,0.014,-11.755
59,0,1,0.014,0.010
59,0,2,0.014,-0.022
59,0,3,0.014,-0.001
59,1,0,0.014,0.010
59,1,1,0.014,5.729
59,1,2,0.014,0.000
59,1,3,0.014,0.000
59,2,0,0.014,-0.022
59,2,1,0.014,0.000
59,2,2,0.014,-19.250
59,2,3,0.014,0.736
59,3,0,0.014,-0.001
59,3,1,0.014,0.000
59,3,2,0.014,0.736
59,3,3,0.014,-24.017
60,0,0,0.015,-11.755
60,0,1,0.015,0.007
60,0,2,0.015,-0.021
60,0,3,0.015,-0.001
60,1,0,0.015,0.007
60,1,1,0.015,5.729
60,1,2,0.015,0.000
60,1,3,0.015,0.000
