116,4,time,val
28,2,0,0.358,0.066
28,2,1,0.358,-0.098
28,2,2,0.358,0.000
28,2,3,0.358,-0.036
28,3,0,0.358,-0.034
28,3,1,0.358,0.058
28,3,2,0.358,-0.036
28,3,3,0.358,0.000
29,0,0,0.366,0.000
29,0,1,0.366,-0.030
29,0,2,0.366,0.068
29,0,3,0.366,-0.036
29,1,0,0.366,-0.030
29,1,1,0.366,0.000
29,1,2,0.366,-0.100
29,1,3,0.366,0.059
29,2,0,0.366,0.068
29,2,1,0.366,-0.100
29,2,2,0.366,0.000
29,2,3,0.366,-0.036
29,3,0,0.366,-0.036
29,3,1,0.366,0.059
29,3,2,0.366,-0.036
29,3,3,0.366,0.000
30,0,0,0.374,0.000
30,0,1,0.374,-0.030
30,0,2,0.374,0.070
30,0,3,0.374,-0.038
30,1,0,0.374,-0.030
30,1,1,0.374,0.000
30,1,2,0.374,-0.102
30,1,3,0.374,0.061
30,2,0,0.374,0.070
30,2,1,0.374,-0.102
30,2,2,0.374,0.000
30,2,3,0.374,-0.036
30,3,0,0.374,-0.038
30,3,1,0.374,0.061
30,3,2,0.374,-0.036
30,3,3,0.374,0.000
31,0,0,0.382,0.000
31,0,1,0.382,-0.029
31,0,2,0.382,0.072
31,0,3,0.382,-0.039
31,1,0,0.382,-0.029
31,1,1,0.382,0.000
31,1,2,0.382,-0.105
31,1,3,0.382,0.062
31,2,0,0.382,0.072
31,2,1,0.382,-0.105
31,2,2,0.382,0.000
31,2,3,0.382,-0.036
31,3,0,0.382,-0.039
31,3,1,0.382,0.062
31,3,2,0.382,-0.036
31,3,3,0.382,0.000
32,0,0,0.390,0.000
32,0,1,0.390,-0.029
32,0,2,0.390,0.075
32,0,3,0.390,-0.041
32,1,0,0.390,-0.029
32,1,1,0.390,0.000
32,1,2,0.390,-0.107
32,1,3,0.390,0.064
32,2,0,0.390,0.075
32,2,1,0.390,-0.107
32,2,2,0.390,0.000
32,2,3,0.390,-0.036
32,3,0,0.390,-0.041
32,3,1,0.390,0.064
32,3,2,0.390,-0.036
32,3,3,0.390,0.000
33,0,0,0.399,0.000
33,0,1,0.399,-0.029
33,0,2,0.399,0.077
33,0,3,0.399,-0.043
33,1,0,0.399,-0.029
33,1,1,0.399,0.000
33,1,2,0.399,-0.109
33,1,3,0.399,0.066
