163,4,time,val
32,3,3,3.788,0.000
33,0,0,3.847,0.000
33,0,1,3.847,-6784.374
33,0,2,3.847,0.023
33,0,3,3.847,6784.423
33,1,0,3.847,-6784.374
33,1,1,3.847,0.000
33,1,2,3.847,6784.445
33,1,3,3.847,-134217728.000
33,2,0,3.847,0.023
33,2,1,3.847,6784.445
33,2,2,3.847,0.000
33,2,3,3.847,-6784.381
33,3,0,3.847,6784.423
33,3,1,3.847,268435456.000
33,3,2,3.847,-6784.381
33,3,3,3.847,0.000
34,0,0,3.961,0.000
34,0,1,3.961,-38367.462
34,0,2,3.961,0.023
34,0,3,3.961,38367.515
34,1,0,3.961,-38367.462
34,1,1,3.961,0.000
34,1,2,3.961,38367.529
34,1,3,3.961,2147483648.000
34,2,0,3.961,0.023
34,2,1,3.961,38367.528
34,2,2,3.961,0.000
34,2,3,3.961,-38367.469
34,3,0,3.961,38367.515
34,3,1,3.961,-2147483648.000
34,3,2,3.961,-38367.472
34,3,3,3.961,0.000
35,0,0,4.074,0.000
35,0,1,4.074,-213996.155
35,0,2,4.074,0.023
35,0,3,4.074,213996.211
35,1,0,4.074,-213996.155
35,1,1,4.074,0.000
35,1,2,4.074,213996.164
35,1,3,4.074,-68719476736.000
35,2,0,4.074,0.023
35,2,1,4.074,213996.219
35,2,2,4.074,0.000
35,2,3,4.074,-213996.156
35,3,0,4.074,213996.211
35,3,1,4.074,68719476736.000
35,3,2,4.074,-213996.109
35,3,3,4.074,0.000
36,0,0,4.134,0.000
36,0,1,4.134,-144578.105
36,0,2,4.134,0.023
36,0,3,4.134,144578.162
36,1,0,4.134,-144578.105
36,1,1,4.134,0.000
36,1,2,4.134,144578.242
36,1,3,4.134,-274877906944.000
36,2,0,4.134,0.023
36,2,1,4.134,144578.164
36,2,2,4.134,0.000
36,2,3,4.134,-144578.043
36,3,0,4.134,144578.162
36,3,1,4.134,137438953472.000
36,3,2,4.134,-144578.160
36,3,3,4.134,0.000
37,0,0,4.193,0.000
37,0,1,4.193,-99975.106
37,0,2,4.193,0.023
37,0,3,4.193,99975.163
37,1,0,4.193,-99975.106
37,1,1,4.193,0.000
37,1,2,4.193,99975.203
37,1,3,4.193,-274877906944.000
37,2,0,4.193,0.023
37,2,1,4.193,99975.234
37,2,2,4.193,0.000
37,2,3,4.193,-99975.137
37,3,0,4.193,99975.163
37,3,1,4.193,137438953472.000
37,3,2,4.193,-99975.125
37,3,3,4.193,0.000
38,0,0,4.305,0.000
38,0,1,4.305,-539917.673
38,0,2,4.305,0.023
38,0,3,4.305,539917.732
38,1,0,4.305,-539917.673
38,1,1,4.305,0.000
38,1,2,4.305,539917.875
38,1,3,4.305,-4398046511104.000
38,2,0,4.305,0.023
38,2,1,4.305,539917.875
38,2,2,4.305,0.000
38,2,3,4.305,-539917.750
38,3,0,4.305,539917.732
38,3,1,4.305,-8796093022208.000
38,3,2,4.305,-539917.875
38,3,3,4.305,0.000
39,0,0,4.416,0.000
39,0,1,4.416,-2868225.108
39,0,2,4.416,0.023
39,0,3,4.416,2868225.167
39,1,0,4.416,-2868225.108
39,1,1,4.416,0.000
39,1,2,4.416,2868224.000
39,1,3,4.416,281474976710656.000
39,2,0,4.416,0.023
39,2,1,4.416,2868234.000
39,2,2,4.416,0.000
39,2,3,4.416,-2868240.000
39,3,0,4.416,2868225.167
39,3,1,4.416,0.000
39,3,2,4.416,-2868224.000
39,3,3,4.416,0.000
40,0,0,4.476,0.000
40,0,1,4.476,-2027477.571
40,0,2,4.476,0.023
40,0,3,4.476,2027477.630
40,1,0,4.476,-2027477.571
40,1,1,4.476,0.000
40,1,2,4.476,2027486.000
40,1,3,4.476,-844424930131968.000
40,2,0,4.476,0.023
40,2,1,4.476,2027482.000
40,2,2,4.476,0.000
40,2,3,4.476,-2027480.000
40,3,0,4.476,2027477.631
40,3,1,4.476,1125899906842624.000
40,3,2,4.476,-2027486.000
40,3,3,4.476,0.000
41,0,0,4.536,0.000
41,0,1,4.536,-1464104.582
41,0,2,4.536,0.023
41,0,3,4.536,1464104.642
41,1,0,4.536,-1464104.582
41,1,1,4.536,0.000
41,1,2,4.536,1464106.000
41,1,3,4.536,562949953421312.000
41,2,0,4.536,0.023
41,2,1,4.536,1464118.000
41,2,2,4.536,0.000
41,2,3,4.536,-1464108.000
41,3,0,4.536,1464104.643
41,3,1,4.536,0.000
41,3,2,4.536,-1464099.000
41,3,3,4.536,0.000
42,0,0,4.646,0.000
42,0,1,4.646,-7550515.462
42,0,2,4.646,0.023
42,0,3,4.646,7550515.521
42,1,0,4.646,-7550515.461
42,1,1,4.646,0.000
42,1,2,4.646,7550720.000
42,1,3,4.646,18014398509481984.000
42,2,0,4.646,0.023
