121,4,time,val
42,0,3,0.434,-0.051
42,1,0,0.434,-0.028
42,1,1,0.434,0.000
42,1,2,0.434,-0.120
42,1,3,0.434,0.072
42,2,0,0.434,0.088
42,2,1,0.434,-0.120
42,2,2,0.434,0.000
42,2,3,0.434,-0.037
42,3,0,0.434,-0.051
42,3,1,0.434,0.072
42,3,2,0.434,-0.037
42,3,3,0.434,0.000
43,0,0,0.442,0.000
43,0,1,0.442,-0.028
43,0,2,0.442,0.091
43,0,3,0.442,-0.053
43,1,0,0.442,-0.028
43,1,1,0.442,0.000
43,1,2,0.442,-0.123
43,1,3,0.442,0.074
43,2,0,0.442,0.091
43,2,1,0.442,-0.123
43,2,2,0.442,0.000
43,2,3,0.442,-0.037
43,3,0,0.442,-0.053
43,3,1,0.442,0.074
43,3,2,0.442,-0.037
43,3,3,0.442,0.000
44,0,0,0.451,0.000
44,0,1,0.451,-0.027
44,0,2,0.451,0.093
44,0,3,0.451,-0.055
44,1,0,0.451,-0.027
44,1,1,0.451,0.000
44,1,2,0.451,-0.125
44,1,3,0.451,0.075
44,2,0,0.451,0.093
44,2,1,0.451,-0.125
44,2,2,0.451,0.000
44,2,3,0.451,-0.037
44,3,0,0.451,-0.055
44,3,1,0.451,0.075
44,3,2,0.451,-0.037
44,3,3,0.451,0.000
45,0,0,0.459,0.000
45,0,1,0.459,-0.027
45,0,2,0.459,0.096
45,0,3,0.459,-0.057
45,1,0,0.459,-0.027
45,1,1,0.459,0.000
45,1,2,0.459,-0.127
45,1,3,0.459,0.077
45,2,0,0.459,0.096
45,2,1,0.459,-0.127
45,2,2,0.459,0.000
45,2,3,0.459,-0.037
45,3,0,0.459,-0.057
45,3,1,0.459,0.077
45,3,2,0.459,-0.037
45,3,3,0.459,0.000
46,0,0,0.468,0.000
46,0,1,0.468,-0.027
46,0,2,0.468,0.098
46,0,3,0.468,-0.059
46,1,0,0.468,-0.027
46,1,1,0.468,0.000
46,1,2,0.468,-0.130
46,1,3,0.468,0.078
46,2,0,0.468,0.098
46,2,1,0.468,-0.130
46,2,2,0.468,0.000
46,2,3,0.468,-0.037
46,3,0,0.468,-0.059
46,3,1,0.468,0.078
46,3,2,0.468,-0.037
46,3,3,0.468,0.000
47,0,0,0.477,0.000
47,0,1,0.477,-0.026
47,0,2,0.477,0.101
47,0,3,0.477,-0.060
47,1,0,0.477,-0.026
47,1,1,0.477,0.000
47,1,2,0.477,-0.132
47,1,3,0.477,0.080
47,2,0,0.477,0.101
47,2,1,0.477,-0.132
47,2,2,0.477,0.000
47,2,3,0.477,-0.036
47,3,0,0.477,-0.060
47,3,1,0.477,0.080
47,3,2,0.477,-0.036
47,3,3,0.477,0.000
48,0,0,0.485,0.000
48,0,1,0.485,-0.026
48,0,2,0.485,0.104
48,0,3,0.485,-0.062
48,1,0,0.485,-0.026
48,1,1,0.485,0.000
48,1,2,0.485,-0.135
48,1,3,0.485,0.081
48,2,0,0.485,0.104
48,2,1,0.485,-0.135
48,2,2,0.485,0.000
48,2,3,0.485,-0.036
48,3,0,0.485,-0.062
48,3,1,0.485,0.081
48,3,2,0.485,-0.036
48,3,3,0.485,0.000
49,0,0,0.494,0.000
49,0,1,0.494,-0.026
49,0,2,0.494,0.107
49,0,3,0.494,-0.064
49,1,0,0.494,-0.026
49,1,1,0.494,0.000
49,1,2,0.494,-0.137
49,1,3,0.494,0.082
49,2,0,0.494,0.107
49,2,1,0.494,-0.137
49,2,2,0.494,0.000
49,2,3,0.494,-0.036
49,3,0,0.494,-0.064
49,3,1,0.494,0.082
49,3,2,0.494,-0.036
49,3,3,0.494,0.000
50,0,0,0.503,0.000
50,0,1,0.503,-0.025
50,0,2,0.503,0.109
50,0,3,0.503,-0.066
50,1,0,0.503,-0.025
50,1,1,0.503,0.000
50,1,2,0.503,-0.140
50,1,3,0.503,0.083
50,2,0,0.503,0.109
50,2,1,0.503,-0.140
50,2,2,0.503,0.000
50,2,3,0.503,-0.036
50,3,0,0.503,-0.066
50,3,1,0.503,0.083
50,3,2,0.503,-0.036
50,3,3,0.503,0.000
51,0,0,0.512,0.000
51,0,1,0.512,-0.025
51,0,2,0.512,0.112
51,0,3,0.512,-0.068
51,1,0,0.512,-0.025
51,1,1,0.512,0.000
51,1,2,0.512,-0.143
51,1,3,0.512,0.085
51,2,0,0.512,0.112
51,2,1,0.512,-0.143
51,2,2,0.512,0.000
51,2,3,0.512,-0.036
51,3,0,0.512,-0.068
51,3,1,0.512,0.085
51,3,2,0.512,-0.036
51,3,3,0.512,0.000
52,0,0,0.521,0.000
52,0,1,0.521,-0.025
52,0,2,0.521,0.115
52,0,3,0.521,-0.070
52,1,0,0.521,-0.025
52,1,1,0.521,0.000
52,1,2,0.521,-0.145
52,1,3,0.521,0.086
52,2,0,0.521,0.115
52,2,1,0.521,-0.145
52,2,2,0.521,0.000
52,2,3,0.521,-0.036
52,3,0,0.521,-0.070
52,3,1,0.521,0.086
52,3,2,0.521,-0.036
52,3,3,0.521,0.000
53,0,0,0.530,0.000
53,0,1,0.530,-0.024
53,0,2,0.530,0.118
53,0,3,0.530,-0.072
53,1,0,0.530,-0.024
53,1,1,0.530,0.000
53,1,2,0.530,-0.148
53,1,3,0.530,0.087
53,2,0,0.530,0.118
53,2,1,0.530,-0.148
53,2,2,0.530,0.000
53,2,3,0.530,-0.036
53,3,0,0.530,-0.072
53,3,1,0.530,0.087
53,3,2,0.530,-0.036
53,3,3,0.530,0.000
54,0,0,0.540,0.000
54,0,1,0.540,-0.024
54,0,2,0.540,0.121
54,0,3,0.540,-0.073
54,1,0,0.540,-0.024
54,1,1,0.540,0.000
54,1,2,0.540,-0.150
54,1,3,0.540,0.088
54,2,0,0.540,0.121
54,2,1,0.540,-0.150
54,2,2,0.540,0.000
54,2,3,0.540,-0.036
54,3,0,0.540,-0.073
54,3,1,0.540,0.088
54,3,2,0.540,-0.036
54,3,3,0.540,0.000
55,0,0,0.549,0.000
55,0,1,0.549,-0.024
55,0,2,0.549,0.124
55,0,3,0.549,-0.075
55,1,0,0.549,-0.024
55,1,1,0.549,0.000
55,1,2,0.549,-0.153
55,1,3,0.549,0.089
55,2,0,0.549,0.124
55,2,1,0.549,-0.153
55,2,2,0.549,0.000
55,2,3,0.549,-0.036
55,3,0,0.549,-0.075
55,3,1,0.549,0.089
55,3,2,0.549,-0.036
55,3,3,0.549,0.000
56,0,0,0.559,0.000
56,0,1,0.559,-0.023
56,0,2,0.559,0.127
56,0,3,0.559,-0.077
56,1,0,0.559,-0.023
56,1,1,0.559,0.000
56,1,2,0.559,-0.156
56,1,3,0.559,0.090
56,2,0,0.559,0.127
56,2,1,0.559,-0.156
56,2,2,0.559,0.000
56,2,3,0.559,-0.036
56,3,0,0.559,-0.077
56,3,1,0.559,0.090
56,3,2,0.559,-0.036
56,3,3,0.559,0.000
57,0,0,0.569,0.000
57,0,1,0.569,-0.023
57,0,2,0.569,0.130
57,0,3,0.569,-0.079
