121,4,time,val
55,0,3,0.549,-0.024
55,1,0,0.549,0.782
55,1,1,0.549,2.136
55,1,2,0.549,0.394
55,1,3,0.549,0.050
55,2,0,0.549,-0.139
55,2,1,0.549,0.394
55,2,2,0.549,0.433
55,2,3,0.549,0.610
55,3,0,0.549,-0.024
55,3,1,0.549,0.050
55,3,2,0.549,0.610
55,3,3,0.549,-0.639
56,0,0,0.559,2.590
56,0,1,0.559,0.779
56,0,2,0.559,-0.137
56,0,3,0.559,-0.023
56,1,0,0.559,0.779
56,1,1,0.559,2.136
56,1,2,0.559,0.386
56,1,3,0.559,0.049
56,2,0,0.559,-0.137
56,2,1,0.559,0.386
56,2,2,0.559,0.435
56,2,3,0.559,0.602
56,3,0,0.559,-0.023
56,3,1,0.559,0.049
56,3,2,0.559,0.602
56,3,3,0.559,-0.646
57,0,0,0.569,2.596
57,0,1,0.569,0.775
57,0,2,0.569,-0.136
57,0,3,0.569,-0.023
57,1,0,0.569,0.775
57,1,1,0.569,2.136
57,1,2,0.569,0.379
57,1,3,0.569,0.047
57,2,0,0.569,-0.136
57,2,1,0.569,0.379
57,2,2,0.569,0.437
57,2,3,0.569,0.595
57,3,0,0.569,-0.023
57,3,1,0.569,0.047
57,3,2,0.569,0.595
57,3,3,0.569,-0.654
58,0,0,0.579,2.602
58,0,1,0.579,0.771
58,0,2,0.579,-0.133
58,0,3,0.579,-0.022
58,1,0,0.579,0.771
58,1,1,0.579,2.135
58,1,2,0.579,0.372
58,1,3,0.579,0.045
58,2,0,0.579,-0.133
58,2,1,0.579,0.372
58,2,2,0.579,0.439
58,2,3,0.579,0.587
58,3,0,0.579,-0.022
58,3,1,0.579,0.045
58,3,2,0.579,0.587
58,3,3,0.579,-0.662
59,0,0,0.589,2.609
59,0,1,0.589,0.768
59,0,2,0.589,-0.131
59,0,3,0.589,-0.021
59,1,0,0.589,0.768
59,1,1,0.589,2.134
59,1,2,0.589,0.365
59,1,3,0.589,0.044
59,2,0,0.589,-0.131
59,2,1,0.589,0.365
59,2,2,0.589,0.441
59,2,3,0.589,0.578
59,3,0,0.589,-0.021
59,3,1,0.589,0.044
59,3,2,0.589,0.578
59,3,3,0.589,-0.670
60,0,0,0.599,2.615
60,0,1,0.599,0.764
60,0,2,0.599,-0.129
60,0,3,0.599,-0.021
60,1,0,0.599,0.764
60,1,1,0.599,2.133
60,1,2,0.599,0.358
60,1,3,0.599,0.042
60,2,0,0.599,-0.129
60,2,1,0.599,0.358
60,2,2,0.599,0.443
60,2,3,0.599,0.570
60,3,0,0.599,-0.021
60,3,1,0.599,0.042
60,3,2,0.599,0.570
